0.060817532	-0.06055001	0.04761203	-0.061744656	-0.042115074	-0.024965817	0.075946234	-0.048881747	0.10019595	-0.058257155	-0.033539206	0.03634405	0.08674321	-0.07413749	0.1270395	-0.0017215253	-0.08919514	0.018560551	0.060746606	-0.033025637	-0.02626299	0.010540154	0.015017444	-0.014466393	-0.018147396	-0.018481987	0.041840408	0.051660124	0.1033343	0.048494365	0.10569302	0.026359629
-0.06631551	0.10135774	0.0072495835	0.12339326	-0.0020317165	0.10497522	-0.020116147	0.094721705	-0.12392131	0.04629632	0.034942605	0.012094853	-0.058969244	0.14429983	-0.043497786	-0.015560443	0.045855768	0.052457202	-0.0669623	0.03121357	-0.0075531807	-0.072729096	-0.047323275	0.04514575	0.12886384	0.06284257	0.0028269815	-0.12665685	-0.066184	-0.07136217	-0.01605623	-0.05057056
0.048470885	-0.009723489	-0.018425064	-0.05811912	-0.042439263	-0.025718618	0.010013493	-0.06981839	0.03183874	0.045179322	-0.05047003	0.04262617	0.05550684	0.0018432402	0.020393353	-0.00078918063	-0.07285329	-0.013446131	0.061254147	-0.072154626	-0.015117806	0.02396778	0.013944515	-0.044254716	-0.080111794	0.031910144	-0.03810317	0.015464025	-0.015087606	0.05259766	-0.0008030451	-0.0021129623
0.02047975	0.0043169386	-0.007986622	-0.043371804	0.007536089	0.05178024	0.028282145	-0.022290085	0.007813278	0.014136613	0.026069276	0.02778387	0.04630254	0.039794695	0.03848795	0.013340006	-0.00596673	-0.015799426	0.026456295	0.109239236	0.015212793	0.04791263	0.0035917817	0.0030834577	-0.032533675	-0.020849403	-0.02702857	-0.012214218	0.056104254	0.020832507	-0.04327201	0.046579666
0.023327595	0.034457088	0.046976324	-0.0942664	0.01326718	0.035382994	-0.03050738	0.07575308	-0.013671074	0.004546167	0.089132525	-0.038553946	0.0011818127	0.005042562	-0.004171266	0.037516233	-0.01725859	-0.014903446	-0.0328966	0.04398374	0.041805115	-0.0045726346	0.0012083626	0.036284745	-0.00432841	-0.038979225	0.03895581	0.02752861	0.021595055	-0.02242836	0.023713695	-0.08118556
-0.009545551	-0.06244427	-0.00790633	-0.009668326	0.019044776	-0.08216897	-0.043387797	-0.06354077	0.027985953	-0.035169806	-0.055262186	0.056889426	-0.007195064	-0.05677473	0.10035434	-0.05718199	-0.07319226	-0.035924688	-0.024500841	-0.01000929	0.08876761	-0.0036451183	-0.019336417	0.014112761	-0.05607474	0.0592178	0.034965172	0.042094238	0.009104012	0.034711562	0.06349659	-0.040918883
0.05405523	-0.030264415	-0.036136806	0.003228397	-0.057218675	-0.052348077	0.06951758	-0.023676705	0.003775151	-0.015134678	-0.026544359	0.018362934	0.024080873	-0.0009096005	0.042968396	0.012175138	-0.03262025	0.009338274	-0.0070175584	0.024745515	0.06712795	0.05435468	-0.0025653506	-0.029090298	0.03736593	-0.03904823	0.0021302244	0.001772379	0.103967704	0.06345429	-0.005373088	0.05638952
0.008364204	0.008782808	0.08450475	0.014383369	0.0020977396	0.0007924476	0.001101027	0.017106395	-0.06809935	0.02452235	-0.014597295	-0.020337094	-0.063440375	0.0054962747	0.0018026754	0.012656544	0.03856813	0.01258766	-0.001976148	-0.068515584	-0.0033510453	-0.059990067	0.08989326	0.02731798	0.00015145488	0.050918937	-0.08846144	0.028259352	-0.034511372	-0.01808144	0.0007643786	-0.01673565
0.03445264	-0.048000377	0.112217516	0.007855292	0.035405323	0.017265655	0.038857073	-0.047919367	-0.009849801	-0.032853764	-0.024750277	-0.0009662567	0.0344452	-0.0664571	0.089874506	-0.05563125	0.002623715	0.0023062625	-0.029360598	-0.045643046	0.030607803	0.014254144	0.021221384	-0.03967571	-0.08048711	0.057820458	-0.10492241	-0.06674238	-0.01754721	0.040134873	0.07287196	0.069187455
-0.06744809	-0.009458881	-0.06656717	0.08103106	-0.0014588814	0.066923715	0.04738693	0.0018214628	-0.011085805	0.08127927	-0.027103085	-0.020494798	-0.013199104	0.0045358585	-0.038485013	-0.03729894	0.014591317	0.0068327994	-0.0093226675	0.027448472	-0.0448459	-0.04459324	-0.07318828	-0.015240902	0.037362754	0.047942154	0.008874891	0.06250259	-0.041986976	-0.08077968	0.027939517	0.037731033
